ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_packages)","Attribute Value (pa_packages)","Attribute In Variations (pa_packages)","Attribute Is Visible (pa_packages)","Attribute Is Taxonomy (pa_packages)","Shipping Class",URL,Title,Caption,Description,"Alt Text",Featured,URL,Brands,"Product Type","Product visibility","Product categories","Product tags","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children,_visibility,_upsell_skus,_crosssell_skus,_file_path,_file_paths,_mahe_price,_mahe_regular_price,_mahe_sale_price,_praslin_price,_praslin_regular_price,_praslin_sale_price,_la-digue_price,_la-digue_regular_price,_la-digue_sale_price,_wcfm_product_views,_wp_old_date,_mahe_price_method,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_praslin_price_method,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_la-digue_price_method,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,manually,236,469.57,108,1334,_wp_page_template,onesignal_meta_box_present,onesignal_send_notification,onesignal_modify_title_and_content,onesignal_notification_custom_heading,onesignal_notification_custom_content,rs_page_bg_color,_product_video_gallery,_product_video_code,_product_video_autoplay,_fixed_price_rules,_sale_price_time_start,_sale_price_time_end,_wcfmmp_commission,_et_single_layout,_et_single_thumbnail_hover,_et_product_view_hover,_et_product_view_color,_et_additional_block,_et_sale_counter,_et_product_slider,_et_primary_category,1147,_wp_old_slug,9.57,1560,_is_multi_parent,_wcfm_product_approved_notified,_catalog,disable_add_to_cart,disable_price,_wcfmmp_processing_time,_tiered_price_rules_type,wcfm_policy_product_options,_wcfm_new_product_notified,price1,price2,_has_multi_selling,_wcfm_product_author,25,_heateor_sss_meta,_elementor_edit_mode,_elementor_template_type,_elementor_version,_wp_trash_meta_status,_wp_trash_meta_time
6377,"DEO HUDDLE 2(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:36",product,https://shop.ewdc.in/product/deo-huddle-2m-maryaj-150-ml/,0,AMCRE0212,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-2M-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-2M-MARYAJ-150-ML.jpg,"DEO HUDDLE 2(M) MARYAJ 150 ML|DEO HUDDLE 2(M) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-2M-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-2m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:17",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6379,"DEO HUDDLE 3(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:37",product,https://shop.ewdc.in/product/deo-huddle-3m-maryaj-150-ml/,0,AMCRE0213,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-3M-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-3M-MARYAJ-150-ML.jpg,"DEO HUDDLE 3(M) MARYAJ 150 ML|DEO HUDDLE 3(M) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-3M-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-3m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:18",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6381,"DEO HUDDLE 4(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:38",product,https://shop.ewdc.in/product/deo-huddle-4m-maryaj-150-ml/,0,AMCRE0214,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0214-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0214.jpg,AMCRE0214|AMCRE0214,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0214-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-4m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:19",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6383,"DEO HUDDLE 5(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:39",product,https://shop.ewdc.in/product/deo-huddle-5m-maryaj-150-ml/,0,AMCRE0215,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-5M-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-5M-MARYAJ-150-ML.jpg,"DEO HUDDLE 5(M) MARYAJ 150 ML|DEO HUDDLE 5(M) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-5M-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-5m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:20",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6385,"DEO HUDDLE 6(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:40",product,https://shop.ewdc.in/product/deo-huddle-6m-maryaj-150-ml/,0,AMCRE0216,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-6M-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-6M-MARYAJ-150-ML.jpg,"DEO HUDDLE 6(M) MARYAJ 150 ML|DEO HUDDLE 6(M) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-6M-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-6m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:20",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6387,"DEO HUDDLE 20(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:41",product,https://shop.ewdc.in/product/deo-huddle-20m-maryaj-150-ml/,0,AMCRE0217,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-20M-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-20M-MARYAJ-150-ML.jpg,"DEO HUDDLE 20(M) MARYAJ 150 ML|DEO HUDDLE 20(M) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-20M-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-20m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:21",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6389,"DEO HUDDLE 21(M) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:41",product,https://shop.ewdc.in/product/deo-huddle-21m-maryaj-150-ml/,0,AMCRE0218,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-21M-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-21M-MARYAJ-150-ML.jpg,"DEO HUDDLE 21(M) MARYAJ 150 ML|DEO HUDDLE 21(M) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-21M-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-21m-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:22",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6391,"DEO HUDDLE 7(F) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:42",product,https://shop.ewdc.in/product/deo-huddle-7f-maryaj-150-ml/,0,AMCRE0219,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-7F-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-7F-MARYAJ-150-ML.jpg,"DEO HUDDLE 7(F) MARYAJ 150 ML|DEO HUDDLE 7(F) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-7F-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-7f-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:23",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6393,"DEO HUDDLE 10(F) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:43",product,https://shop.ewdc.in/product/deo-huddle-10f-maryaj-150-ml/,0,AMCRE0222,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-10F-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-10F-MARYAJ-150-ML.jpg,"DEO HUDDLE 10(F) MARYAJ 150 ML|DEO HUDDLE 10(F) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-10F-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-10f-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:24",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6395,"DEO HUDDLE 11(F) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:47",product,https://shop.ewdc.in/product/deo-huddle-11f-maryaj-150-ml/,0,AMCRE0223,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0223-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0223-1.jpg,AMCRE0223|AMCRE0223,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0223-1-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-11f-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:27",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6397,"DEO HUDDLE 12(F) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:48",product,https://shop.ewdc.in/product/deo-huddle-12f-maryaj-150-ml/,0,AMCRE0224,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-12F-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-12F-MARYAJ-150-ML.jpg,"DEO HUDDLE 12(F) MARYAJ 150 ML|DEO HUDDLE 12(F) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-12F-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-12f-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:27",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6399,"DEO HUDDLE 13(F) MARYAJ 150 ML",,"1 X 1 PIECE","2021-04-01 08:36:49",product,https://shop.ewdc.in/product/deo-huddle-13f-maryaj-150-ml/,0,AMCRE0225,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-13F-MARYAJ-150-ML-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-13F-MARYAJ-150-ML.jpg,"DEO HUDDLE 13(F) MARYAJ 150 ML|DEO HUDDLE 13(F) MARYAJ 150 ML",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DEO-HUDDLE-13F-MARYAJ-150-ML-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-huddle-13f-maryaj-150-ml,,default,0,0,open,closed,"2021-04-01 09:25:28",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6401,"GIFT PACK AFTER DARK (M) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:49",product,https://shop.ewdc.in/product/gift-pack-after-dark-m-maryaj-edp-deo/,0,AMCRE0380,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0380-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0380.jpg,AMCRE0380|AMCRE0380,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0380-1.jpg,,MARYAJ,simple,visible,Hygiene,"MALE, PERFUME, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-after-dark-m-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:29",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6403,"GIFT PACK REUNION (M) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:50",product,https://shop.ewdc.in/product/gift-pack-reunion-m-maryaj-edp-deo/,0,AMCRE0384,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0384-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0384.jpg,AMCRE0384|AMCRE0384,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0384-1.jpg,,MARYAJ,simple,visible,Hygiene,"MALE, PERFUME, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-reunion-m-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:30",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6405,"GIFT PACK M (F) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:51",product,https://shop.ewdc.in/product/gift-pack-m-f-maryaj-edp-deo/,0,AMCRE0385,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-M-F-MARYAJ-EDP-DEO-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-M-F-MARYAJ-EDP-DEO.jpg,"GIFT PACK M (F) MARYAJ (EDP & DEO)|GIFT PACK M (F) MARYAJ (EDP & DEO)",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-M-F-MARYAJ-EDP-DEO-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-m-f-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:31",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6407,"GIFT PACK ELEMENTS(F) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:52",product,https://shop.ewdc.in/product/gift-pack-elementsf-maryaj-edp-deo/,0,AMCRE0386,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-ELEMENTSF-MARYAJ-EDP-DEO-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-ELEMENTSF-MARYAJ-EDP-DEO.jpg,"GIFT PACK ELEMENTS(F) MARYAJ (EDP & DEO)|GIFT PACK ELEMENTS(F) MARYAJ (EDP & DEO)",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-ELEMENTSF-MARYAJ-EDP-DEO-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-elementsf-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:32",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6409,"GIFT PACK MAVEN(F) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:53",product,https://shop.ewdc.in/product/gift-pack-mavenf-maryaj-edp-deo/,0,AMCRE0387,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0387-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0387.jpg,AMCRE0387|AMCRE0387,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0387-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-mavenf-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:33",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6411,"GIFT PACK RAMONA(F) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:54",product,https://shop.ewdc.in/product/gift-pack-ramonaf-maryaj-edp-deo/,0,AMCRE0388,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0388-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0388.jpg,AMCRE0388|AMCRE0388,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/AMCRE0388-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-ramonaf-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:33",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6413,"GIFT PACK M WHITE FEMALE MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:55",product,https://shop.ewdc.in/product/gift-pack-m-whitef-maryaj-edp-deo/,0,AMCRE0389,400,500,400,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-M-WHITEF-MARYAJ-EDP-DEO-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-M-WHITEF-MARYAJ-EDP-DEO-1.jpg,"GIFT PACK M WHITE(F) MARYAJ (EDP & DEO)|GIFT PACK M WHITE(F) MARYAJ (EDP & DEO)",|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/GIFT-PACK-M-WHITEF-MARYAJ-EDP-DEO-1-1.jpg,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-m-whitef-maryaj-edp-deo,,default,0,0,open,closed,"2021-04-01 09:25:34",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,10250,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,4,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6415,"GIFT PACK TRIPLE TREAT(F) MARYAJ (EDP & DEO)",,"1 X 1 PACKET","2021-04-01 08:36:59",product,https://shop.ewdc.in/product/gift-pack-triple-treatf-maryaj-edp-deo/,0,AMCRE0390,400,500,400,instock,100,,,Packages,,no,no,no,,,,,,,,,MARYAJ,simple,visible,Hygiene,"DEODORANT, FEMALE, SPRAY",visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,gift-pack-triple-treatf-maryaj-edp-deo,,,0,0,open,closed,"2021-04-01 09:25:37",no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,330,,,150,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,,,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
