ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_fixed_price_rules,_has_multi_selling,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_low_stock_amount,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_thumbnail_id,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_wcmp_cancallation_policy,_wcmp_refund_policy,_wcmp_shipping_policy,_wcmp_spmv_map_id,_wcmp_spmv_product,_woo_uom_input,_wp_desired_post_slug,_wp_old_slug,_wp_page_template,_wp_trash_meta_comments_status,_wp_trash_meta_status,_wp_trash_meta_time,_wpnotif_newsletter_created,b2bking_category_users_textarea,b2bking_group_0,b2bking_group_3799,b2bking_group_3800,b2bking_group_b2c,b2bking_product_customrows_group_3799,b2bking_product_customrows_group_3800,b2bking_product_customrows_group_b2c,b2bking_product_pricetiers_group_3799,b2bking_product_pricetiers_group_3800,b2bking_product_pricetiers_group_b2c,b2bking_product_visibility_override,b2bking_regular_product_price_group_3799,b2bking_regular_product_price_group_3800,b2bking_sale_product_price_group_3799,b2bking_sale_product_price_group_3800,b2bking_show_information_table,price1,price2,rs_page_bg_color,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path",Status,"Author ID","Attribute Name (color)","Attribute Value (color)","Attribute In Variations (color)","Attribute Is Visible (color)","Attribute Is Taxonomy (color)","Attribute Position (color)","Stock Status","Regular Price","Sale Price",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description"
1096,Note,"There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.
Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.
<img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" />
Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.","<p style=""text-transform: capitalize"">Uses a dictionary of over combined wth a handful of model sentence structures, to generatein lorem Isum which looks reasonable.</p>
<span style=""color: #999999;text-transform: capitalize""><i class=""et-icon et-tick"" style=""margin-right: 10px""></i> DPI Selection:2600/2000/1600/1200</span>
<span style=""color: #999999;text-transform: capitalize""><i class=""et-icon et-tick"" style=""margin-right: 10px""></i> Connect Directly To Suspension</span>","December 8, 2020",product,https://shop.ewdc.in/product/note__trashed/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,,,,,,3,,,,,,22,1,,note,xanna-note-5,default,"a:1:{i:16;s:1:""1"";}",publish,1613132880,,,,,,,,,,,,,,,,,,,,,,,simple,visible,"Children,Furniture,TV &amp; Monitor","Apparels,Electronics,Television",,https://shop.ewdc.in/wp-content/uploads/2020/12/11.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/1-3.jpg,11.jpg||1-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/11.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/1-3.jpg,959||950,11||1,,,,,,,trash,3,color,,no,no,no,,instock,850,,,,,,,12345-3-1-1-5,,,850,no,yes,182,no,taxable,standard,,6,4.8.0,
1119,"Classical Chairs","There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.
Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.
<img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" />
Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.","<p style=""text-transform: capitalize"">Uses a dictionary of over combined wth a handful of model sentence structures, to generatein lorem Isum which looks reasonable.</p>
<span style=""color: #999999;text-transform: capitalize""><i class=""et-icon et-tick"" style=""margin-right: 10px""></i> DPI Selection:2600/2000/1600/1200</span>
<span style=""color: #999999;text-transform: capitalize""><i class=""et-icon et-tick"" style=""margin-right: 10px""></i> Connect Directly To Suspension</span>","December 8, 2020",product,https://shop.ewdc.in/product/classical-chairs__trashed/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,,,,,,2,,,,,,17,1,,classical-chairs,wooden-classical-chairs,default,"a:1:{i:17;s:1:""1"";}",publish,1613132880,,,,,,,,,,,,,,,,,,,,,,,simple,visible,"Accessories,Children,Clothings,Computer,Furniture,Groceries",,,https://shop.ewdc.in/wp-content/uploads/2020/12/13.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/4-2.jpg,13.jpg||4-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/13.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/4-2.jpg,1127||949,13||4,,,,,,,trash,3,color,,no,no,no,,instock,905,,,,,,,12345-2-1,,,905,no,yes,182,no,taxable,standard,,6,4.8.0,
1120,"Wooden Classical","There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.
Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.
<img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" />
Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.","<p style=""text-transform: capitalize"">Uses a dictionary of over combined wth a handful of model sentence structures, to generatein lorem Isum which looks reasonable.</p>
<span><i class=""et-icon et-star"" style=""margin-right: 10px""></i> DPI Selection:2600/2000/1600/1200</span>
<span><i class=""et-icon et-time"" style=""margin-right: 10px""></i> Connect Directly To Suspension</span>","December 8, 2020",product,https://shop.ewdc.in/product/wooden-classical-chairs-2__trashed/,,,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,,,,,,4,,,,,,,,,wooden-classical-chairs-2,,default,"a:1:{i:18;s:1:""1"";}",publish,1613132880,,,,,,,,,,,,,,,,,,,,,,,simple,visible,"Accessories,Children,Electronics,Groceries",,,https://shop.ewdc.in/wp-content/uploads/2020/12/12.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/14.jpg,12.jpg||14.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/12.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/14.jpg,1126||1128,12||14,,,,,,,trash,3,color,,no,no,no,,instock,760,,,,,,,12345-2-2,,,760,no,yes,188.000000,no,taxable,standard,,0,4.8.0,
1121,"New Chairs","There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.
Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.
<img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" />
Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.","<p style=""text-transform: capitalize"">Uses a dictionary of over combined wth a handful of model sentence structures, to generatein lorem Isum which looks reasonable.</p>
<span style=""color: #999999;text-transform: capitalize""><i class=""et-icon et-tick"" style=""margin-right: 10px""></i> DPI Selection:2600/2000/1600/1200</span>
<span style=""color: #999999;text-transform: capitalize""><i class=""et-icon et-tick"" style=""margin-right: 10px""></i> Connect Directly To Suspension</span>","December 8, 2020",product,https://shop.ewdc.in/product/new-chairs__trashed/,,,,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,,,,,,11,,,,,,3,1,,new-chairs,wooden-classical-chairs-3,default,"a:1:{i:19;s:1:""1"";}",publish,1613132880,,,,,,,,,,,,,,,,,,,,,,Paderno,simple,visible,"Accessories,Children,Electronics,Fashion,Furniture","Electronics,Store",,https://shop.ewdc.in/wp-content/uploads/2020/12/14.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/10-1.jpg,14.jpg||10-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/14.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/10-1.jpg,1128||958,14||10,,,,,,,trash,3,color,,no,no,no,,instock,705,,,,,,,12345-2-3,,,705,no,yes,182,no,taxable,standard,,6,4.8.0,
3731,"Beef Cheeks","<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.<br>Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.<br><img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" data-mce-src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg""><br>Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.</p>","1 pallet square cut Beef cheeks / frozen
1 pallet available = 605kg (35 cases)","January 8, 2021",product,https://shop.ewdc.in/product/beef-cheeks__trashed/,no,"a:2:{i:5;s:3:""260"";i:10;s:3:""200"";}",1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963,,,yes,yes,,115,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,20,1,kg,beef-cheeks,fryer-with-dualzone-3,default,,publish,1613132856,,,0,0,0,0,,,,5:800;10:1500;15:2000;,5:950;10:1700;15:2200;,5:1000;10:1800;15:2300;,default,305,305,200,250,yes,,,,,simple,visible,"Accessories,Cameras,Electronics,Sale,TV &amp; Monitor","Apparels,Beef,Chair",,https://shop.ewdc.in/wp-content/uploads/2021/01/RTA-Ox-Cheek-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/01/RTA-Ox-Cheek-1.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/3-2.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/1-3.jpg,RTA-Ox-Cheek-2.jpg||RTA-Ox-Cheek-1.jpg||3-2.jpg||1-3.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/01/RTA-Ox-Cheek-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/01/RTA-Ox-Cheek-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/3-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/1-3.jpg,3963||3964||952||950,RTA-Ox-Cheek-2||RTA-Ox-Cheek-1||3||1,,,,,,,trash,3,color,,no,no,no,,instock,305,280,,605,,,,12345-3-1-2,,,280,no,no,,no,taxable,standard,,20,4.8.0,
3733,"New Chairs","<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.<br>Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.<br><img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" data-mce-src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg""><br>Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.</p>","<p style=""text-transform: capitalize"" data-mce-style=""text-transform: capitalize;"">Uses a dictionary of over combined wth a handful of model sentence structures, to generatein lorem Isum which looks reasonable.</p><p><span style=""color: #999999;text-transform: capitalize"" data-mce-style=""color: #999999; text-transform: capitalize;""><i class=""et-icon et-tick"" style=""margin-right: 10px"" data-mce-style=""margin-right: 10px;""></i> DPI Selection:2600/2000/1600/1200</span><br><span style=""color: #999999;text-transform: capitalize"" data-mce-style=""color: #999999; text-transform: capitalize;""><i class=""et-icon et-tick"" style=""margin-right: 10px"" data-mce-style=""margin-right: 10px;""></i> Connect Directly To Suspension</span></p>","January 8, 2021",product,https://shop.ewdc.in/product/new-chairs-2__trashed/,no,,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,,,yes,,,41,,,,,,3,1,,new-chairs-2,,default,,publish,1613132855,,,,,,,,,,,,,,,,,,,,,,,simple,visible,"Accessories,Children,Electronics,Fashion,Furniture","Electronics,Store",,https://shop.ewdc.in/wp-content/uploads/2020/12/14.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/10-1.jpg,14.jpg||10-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/14.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/10-1.jpg,1128||958,14||10,,,,,,,trash,3,color,,no,no,no,,instock,705,,,,,,,12345-2-3,,,705,no,yes,183,no,taxable,standard,,5,4.9.2,
3735,"Wooden Classical","<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure anything embarrassing. Suspendisse etiam a suspendisse urna vitae natoque ut a ante vestibulum.<br>Quis commodo consequat feugiat sapien ut tempor laoreet a suspendisse arcu parturient proin nulla tortor inceptos elementum penatibus vestibulum ac in sagittis ac maecenas natoque felis quam. Venenatis varius a quam quis cum placerat.<br><img src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg"" alt="""" width=""1032"" height=""378"" data-mce-src=""https://shop.ewdc.in/wp-content/uploads/2020/12/Image-1-3.jpg""><br>Leo elit dui adipiscing ad eleifend congue primis curabitur etiam mi scelerisque nibh habitasse consectetur sapien lacinia condimentum eget. Gravida cubilia justo lacinia scelerisque purus justo orci a vestibulum donec primis suspendisse dignissim class tortor phasellus vestibulum duis ullamcorper natoque leo cursus.</p>","<p style=""text-transform: capitalize"" data-mce-style=""text-transform: capitalize;"">Uses a dictionary of over combined wth a handful of model sentence structures, to generatein lorem Isum which looks reasonable.</p><p><i class=""et-icon et-star"" style=""margin-right: 10px"" data-mce-style=""margin-right: 10px;""></i> DPI Selection:2600/2000/1600/1200<br><i class=""et-icon et-time"" style=""margin-right: 10px"" data-mce-style=""margin-right: 10px;""></i> Connect Directly To Suspension</p>","January 8, 2021",product,https://shop.ewdc.in/product/wooden-classical__trashed/,no,a:0:{},1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Array,Array,1126,fixed,,yes,yes,,72,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,wooden-classical,,default,,publish,1613132856,,,,,,,,,,,,,,,,,,,,,,,variable,visible,"Accessories,Children,Electronics,Groceries",,,https://shop.ewdc.in/wp-content/uploads/2020/12/12.jpg||https://shop.ewdc.in/wp-content/uploads/2020/12/14.jpg,12.jpg||14.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/12.jpg||/home/shopewdc/public_html/wp-content/uploads/2020/12/14.jpg,1126||1128,12||14,,,,,,,trash,3,color,"red | black",yes,yes,no,,instock,,,,,,,,12345-2-5,,,250,no,yes,173,no,taxable,standard,,15,5.0.0,
3804,"Fryer with DualZone","<p>Fryer with DualZone</p>","<p>Fryer with DualZone</p>","January 8, 2021",product,https://shop.ewdc.in/product/fryer-with-dualzone-5__trashed/,no,"a:3:{i:2;s:3:""480"";i:5;s:3:""400"";i:8;s:3:""300"";}",3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,,,yes,yes,,44,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:2:""90"";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,Pcs,fryer-with-dualzone-5,,default,,publish,1613132855,,,,,,,,,,,,,,520,520,400,450,yes,,,,,simple,visible,Accessories,,,https://shop.ewdc.in/wp-content/uploads/2020/12/7-1.jpg,7-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/7-1.jpg,955,7,,,,,,,trash,1,color,,no,no,no,,instock,520,500,,1,,,,,,,500,no,no,,no,taxable,standard,,6,5.0.0,
4718,"BASIL SEED DRINK",,"<p><br data-mce-bogus=""1""></p>","January 30, 2021",product,https://shop.ewdc.in/product/basil-seed-drink__trashed/,no,a:0:{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fixed,,,,17,2,"a:5:{s:15:""commission_mode"";s:6:""global"";s:18:""commission_percent"";s:0:"""";s:16:""commission_fixed"";s:0:"""";s:8:""tax_name"";s:0:"""";s:11:""tax_percent"";s:0:"""";}",,,,,,,,basil-seed-drink,,,,publish,1613129765,,,,,,,,,,,,,,,,,,,,,,,simple,visible,Beverages,,,https://shop.ewdc.in/wp-content/uploads/2020/12/BASIL-DRINK-MIXED-FRUIT-DRSDR0305-1.jpg,BASIL-DRINK-MIXED-FRUIT-DRSDR0305-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/BASIL-DRINK-MIXED-FRUIT-DRSDR0305-1.jpg,4717,"BASIL DRINK MIXED FRUIT-DRSDR0305",,,,,,,trash,17,color,,no,no,no,,instock,8,,,,,,,DRSDR0304,,,8,yes,yes,100,no,taxable,standard,,0,4.8.0,
4783,"POUNDCAKE FRUIT SNACK TIME 12X220 GM","POUND FRUIT CAKE 220 GM 12 PACK",,"February 12, 2021",product,https://shop.ewdc.in/product/poundcake-fruit-snack-time-12x220-gm__trashed/,,a:0:{},,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,poundcake-fruit-snack-time-12x220-gm,,,,publish,1613129513,,,,,,,,,,,,,,,,,,,,,,"SNACK TIME",simple,visible,Snacks,Groceries,,,,,,,,,,,,,trash,1,color,,no,no,no,,instock,469.57,469.57,no,,,,,DRBAK0041,,,469.57,no,yes,100,no,taxable,standard,,0,5.0.0,
4784,"POUNDCAKE VANILLA SNACK TIME 12X220 GM","POUND VANILLA CAKE 220 GM 12 PACK",,"February 12, 2021",product,https://shop.ewdc.in/product/poundcake-vanilla-snack-time-12x220-gm__trashed/,,a:0:{},,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,poundcake-vanilla-snack-time-12x220-gm,,,,publish,1613129513,,,,,,,,,,,,,,,,,,,,,,"SNACK TIME",simple,visible,Snacks,Groceries,,,,,,,,,,,,,trash,1,color,,no,no,no,,instock,469.57,469.57,no,,,,,DRBAK0042,,,469.57,no,yes,91,no,taxable,standard,,0,5.0.0,
4785,"SAUCE SOYA LIGHT HE SHUN YUAN 12 X 625ML","SAUCE SOYA LIGHT  625ML 12 PACK","A full bodied and dark reddish, brown sauce that has a rich aroma of fermented soya beans and a robust colour that will enchance the taste and appearance of food when used in stir fries, marinades, stews or as a dip
#Fermented soya beans
#Enchance the taste of food 
#Rich aroma","February 12, 2021",product,https://shop.ewdc.in/product/sauce-soya-light-he-shun-yuan-12-x-625ml__trashed/,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,sauce-soya-light-he-shun-yuan-12-x-625ml,,,,publish,1613129513,,,,,,,,,,,,,,,,,,,,,,"HE SHUN YUAN",simple,visible,"Seasoning sauces",Groceries,,,,,,,,,,,,,trash,1,color,,no,no,no,,instock,236,236,no,,,,,DRSAU0416,,,236,no,yes,132.68,no,taxable,standard,,0,,
4786,"DATES PREMIUM MUBARAK 600 GM","DATES PREMIUM MUBARAK 600 GM","Remember the childhood days when a fruit was the best way to satiate hunger. For the hunger pangs for today's busy-ness we bring you these nutty delights in form of dried fruits. Eat one, eat more, be rest assured its only the goodness you have consumed. After all Nutrition is our only Tradition.

Health Quotient
?Rich in Vitamins and Minerals
?Good source of Energy
?Rich in Iron and Calcium
?Heart friendly

?Excellent source of nutrition
?Super Food
","February 12, 2021",product,https://shop.ewdc.in/product/dates-premium-mubarak-600-gm__trashed/,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4777,,a:0:{},,,,,,,,,,,,,dates-premium-mubarak-600-gm,,,,publish,1613129514,,,,,,,,,,,,,,,,,,,,,,MUBARAK,simple,visible,Snacks,Groceries,,https://shop.ewdc.in/wp-content/uploads/2020/12/MUBARAK.jpg,MUBARAK.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/MUBARAK.jpg,4777,MUBARAK,,,"Dates premium mubarak 600 gm",,,,trash,1,color,,no,no,no,,instock,45,45,no,,,,,FRFRU0027,,,45,no,yes,1377,no,taxable,standard,,0,,
4787,"CHEESE CHEDDAR FRENCH BEGA 24 X 250 GM","CHEESE CHEDDAR FRENCH BEGA  250 GM 24 PACK","Bega processed cheddar cheese slices, have a rich, cheesy flavour and are free from artificial colors and flavours. They come individually wrapped to stay fresh. With a smooth and creamy texture they are ideal for the entire family.","February 12, 2021",product,https://shop.ewdc.in/product/cheese-cheddar-french-bega-24-x-250-gm__trashed/,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4780,,a:0:{},,,,,,,,,,,,,cheese-cheddar-french-bega-24-x-250-gm,,,,publish,1613129513,,,,,,,,,,,,,,,,,,,,,,BEGA,simple,visible,"Dairy egg &amp; cheeses",Groceries,,https://shop.ewdc.in/wp-content/uploads/2020/12/Bega-processed-cheddar-cheese-250g.png,Bega-processed-cheddar-cheese-250g.png,/home/shopewdc/public_html/wp-content/uploads/2020/12/Bega-processed-cheddar-cheese-250g.png,4780,Bega-processed-cheddar-cheese-250g,,,"Cheese cheddar french bega 24 x 250 gm",,,,trash,1,color,,no,no,no,,instock,1334,1334,no,,,,,CHCHE0130,,,1334,no,yes,155.5,no,taxable,standard,,0,,
4788,"CHEESE TASTY CHEDDAR BEGA 24 X 250GM","CHEESE CHEDDAR TASTY BEGA  250 GM 24 PACK","Bega processed cheddar cheese slices, have a rich, cheesy flavour and are free from artificial colors and flavours. They come individually wrapped to stay fresh. With a smooth and creamy texture they are ideal for the entire family.","February 12, 2021",product,https://shop.ewdc.in/product/cheese-tasty-cheddar-bega-24-x-250gm__trashed/,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a:0:{},,,,,,,,,,,,,cheese-tasty-cheddar-bega-24-x-250gm,,,,publish,1613129513,,,,,,,,,,,,,,,,,,,,,,BEGA,simple,visible,"Dairy egg &amp; cheeses",Groceries,,,,,,,,,,,,,trash,1,color,,no,no,no,,instock,1147,1147,no,,,,,CHCHE0290,,,1147,no,yes,26.8,no,taxable,standard,,0,,
4789,"BAMBOO SKEWERS 10 INCH 80 PCS","BAMBOO SKEWERS 10 INCH 80 PCS","Bamboo Satay Sticks / Skewers / Barbecue Sticks are made with finest grade of bamboo material. The material is made hygienically to avoid any health issues to customers. These are just right for nice middle size Kebabs, Satay or Lots of Marshmallows etc. These plates are widely used in functions, marriage parties, restaurants and many other places. ","February 12, 2021",product,https://shop.ewdc.in/product/bamboo-skewers-10-inch-80-pcs__trashed/,,a:0:{},,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4768,,a:0:{},,,,,,,,,,,,,bamboo-skewers-10-inch-80-pcs,,,,publish,1613129513,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,Disposables,"Home Care &amp; Cleaning",,https://shop.ewdc.in/wp-content/uploads/2020/12/81ivR9Re9iL__AC_SL1500_.jpg,81ivR9Re9iL__AC_SL1500_.jpg,/home/shopewdc/public_html/wp-content/uploads/2020/12/81ivR9Re9iL__AC_SL1500_.jpg,4768,81ivR9Re9iL__AC_SL1500_,,,"Bamboo skewers 10 inch 80 pcs",,,,trash,1,color,,no,no,no,,instock,9.57,9.57,no,,,,,AMBAM0027,,,9.57,no,yes,709,no,taxable,standard,,0,5.0.0,
